Node,SP,Layer,Row,Column,Stage,Cond,Rbott
25011,23,1,153,83,485.43087271371485,Kriv1,484.94626839716807
25174,23,1,154,82,485.6189021328413,Kriv1,485.1342978162945
25175,23,1,154,83,485.5604560434148,Kriv1,485.075851726868
25338,23,1,155,82,485.7484854625412,Kriv1,485.26388114599445
25501,23,1,156,81,485.9365148816677,Kriv1,485.4519105651209
25502,23,1,156,82,485.87806879224115,Kriv1,485.3934644756944
25665,23,1,157,81,486.0660982113676,Kriv1,485.5814938948208
25829,23,1,158,81,486.1956815410676,Kriv1,485.7110772245208
25992,23,1,159,80,486.38371096019404,Kriv1,485.89910664364726
25993,23,1,159,81,486.3252648707675,Kriv1,485.84066055422073
26156,23,1,160,80,486.51329428989396,Kriv1,486.0286899733472
26319,23,1,161,79,486.7013237090204,Kriv1,486.21671939247364
26320,23,1,161,80,486.6428776195939,Kriv1,486.1582733030471
26483,23,1,162,79,486.83090703872034,Kriv1,486.34630272217356
26646,23,1,163,78,487.01893645784685,Kriv1,486.53433214130007
26647,23,1,163,79,486.9604903684203,Kriv1,486.47588605187354
26810,23,1,164,78,487.1485197875468,Kriv1,486.663915471
26973,23,1,165,77,487.3365492066732,Kriv1,486.85194489012645
26974,23,1,165,78,487.2781031172467,Kriv1,486.7934988006999
27137,23,1,166,77,487.46613253637315,Kriv1,486.9815282198264
27301,23,1,167,77,487.5957158660731,Kriv1,487.1111115495263
27464,23,1,168,76,487.7693324067195,Kriv1,487.28472809017273
27465,23,1,168,77,487.751531848748,Kriv1,487.26692753220124
27628,23,1,169,76,487.9103675968008,Kriv1,487.42576328025405
27792,23,1,170,76,488.04704894326045,Kriv1,487.56244462671367
27956,23,1,171,76,488.19688858818233,Kriv1,487.71228427163555
28119,23,1,172,75,488.41183197716396,Kriv1,487.9272276606172
28120,23,1,172,76,488.33031196065957,Kriv1,487.8457076441128
28283,23,1,173,75,488.5194632274973,Kriv1,488.0348589109505
28447,23,1,174,75,488.65541251278734,Kriv1,488.17080819624056
28611,23,1,175,75,488.7915101460094,Kriv1,488.3069058294626
28774,23,1,176,74,488.9686672128295,Kriv1,488.4840628962827
28775,23,1,176,75,488.92760431654676,Kriv1,488.443
15922,24,1,98,14,469.38283682597984,Kriv1,468.89823250943306
15923,24,1,98,15,469.5249550855815,Kriv1,469.0403507690347
15924,24,1,98,16,469.66707334518316,Kriv1,469.1824690286364
15925,24,1,98,17,469.8091916047848,Kriv1,469.32458728823804
15926,24,1,98,18,469.9513098643865,Kriv1,469.4667055478397
15927,24,1,98,19,470.0934281239882,Kriv1,469.6088238074414
15928,24,1,98,20,470.23554638358985,Kriv1,469.75094206704307
15929,24,1,98,21,470.3776646431915,Kriv1,469.89306032664473
15930,24,1,98,22,470.51978290279317,Kriv1,470.0351785862464
15931,24,1,98,23,470.6619011623948,Kriv1,470.17729684584805
15932,24,1,98,24,470.7790444329812,Kriv1,470.29444011643443
16078,24,1,99,6,468.2426993555572,Kriv1,467.7580950390104
16079,24,1,99,7,468.38481761515885,Kriv1,467.9002132986121
16080,24,1,99,8,468.5269358747605,Kriv1,468.04233155821373
16081,24,1,99,9,468.66905413436217,Kriv1,468.1844498178154
16082,24,1,99,10,468.81117239396383,Kriv1,468.32656807741705
16083,24,1,99,11,468.95329065356555,Kriv1,468.46868633701877
16084,24,1,99,12,469.0954089131672,Kriv1,468.6108045966204
16085,24,1,99,13,469.23752717276886,Kriv1,468.7529228562221
16086,24,1,99,14,469.3796454323705,Kriv1,468.89504111582374
16096,24,1,99,24,470.8335980080749,Kriv1,470.3489936915281
16097,24,1,99,25,470.9648675481437,Kriv1,470.4802632315969
16098,24,1,99,26,471.0961370882125,Kriv1,470.61153277166574
16262,24,1,100,26,471.15069066330614,Kriv1,470.66608634675936
16263,24,1,100,27,471.281960203375,Kriv1,470.7973558868282
16264,24,1,100,28,471.41322974344376,Kriv1,470.928625426897
16265,24,1,100,29,471.5444992835126,Kriv1,471.0598949669658
16429,24,1,101,29,471.5990528586062,Kriv1,471.11444854205945
16430,24,1,101,30,471.73032239867507,Kriv1,471.2457180821283
16431,24,1,101,31,471.86159193874386,Kriv1,471.3769876221971
16595,24,1,102,31,471.91513914047823,Kriv1,471.43053482393145
16596,24,1,102,32,472.04722743486303,Kriv1,471.56262311831625
16597,24,1,102,33,472.17931572924783,Kriv1,471.69471141270105
16598,24,1,102,34,472.31140402363263,Kriv1,471.82679970708585
16762,24,1,103,34,472.3639441720136,Kriv1,471.8793398554668
16763,24,1,103,35,472.4960324663984,Kriv1,472.0114281498516
16764,24,1,103,36,472.6281207607832,Kriv1,472.1435164442364
16928,24,1,104,36,472.6806609091641,Kriv1,472.1960565926173
16929,24,1,104,37,472.8127492035489,Kriv1,472.3281448870021
16930,24,1,104,38,472.9448374979337,Kriv1,472.4602331813869
16931,24,1,104,39,473.0769257923185,Kriv1,472.5923214757717
17095,24,1,105,39,473.12946594069945,Kriv1,472.64486162415267
17096,24,1,105,40,473.26155423508425,Kriv1,472.77694991853747
17097,24,1,105,41,473.39364252946905,Kriv1,472.90903821292227
17261,24,1,106,41,473.44618267785,Kriv1,472.9615783613032
17262,24,1,106,42,473.5782709722348,Kriv1,473.093666655688
17263,24,1,106,43,473.7103592666196,Kriv1,473.2257549500728
17264,24,1,106,44,473.8424475610044,Kriv1,473.3578432444576
